Date,Precipitation,Snow.depth,Snowfall,Max.temp,Min.temp,Avg.wind.speed,Gust.speed
2010-04-16,0.31,0.0,0.0,57,46,7.4,14.1
2010-04-17,0.01,0.0,0.0,54,46,6.7,15.0
2010-04-18,0.00,0.0,0.0,57,42,7.2,16.1
2010-04-19,0.00,0.0,0.0,63,46,6.9,15.0
2010-04-20,0.00,0.0,0.0,70,47,4.9,12.1
2010-04-21,0.03,0.0,0.0,69,53,6.7,17.9
2010-04-22,0.00,0.0,0.0,72,51,5.8,15.0
2010-04-23,0.00,0.0,0.0,68,44,6.5,16.1
2010-04-24,0.00,0.0,0.0,68,46,5.6,13.0
2010-04-25,1.60,0.0,0.0,52,46,6.9,15.0
2010-04-26,0.69,0.0,0.0,53,48,8.1,17.0
2010-04-27,0.05,0.0,0.0,58,41,7.4,19.9
2010-04-28,0.00,0.0,0.0,56,40,9.6,21.0
2010-04-29,0.00,0.0,0.0,69,45,8.9,21.0
2010-04-30,0.00,0.0,0.0,78,56,5.1,12.1
2010-05-01,0.00,0.0,0.0,85,64,4.0,13.0
2010-05-02,0.00,0.0,0.0,88,66,5.1,13.0
2010-05-03,1.29,0.0,0.0,80,67,4.9,21.0
2010-05-04,0.00,0.0,0.0,81,62,5.1,21.9
2010-05-05,0.00,0.0,0.0,80,58,5.1,14.1
2010-05-06,0.00,0.0,0.0,78,59,7.4,19.9
2010-05-07,0.00,0.0,0.0,73,52,4.9,12.1
2010-05-08,0.04,0.0,0.0,76,49,10.1,25.1
2010-05-09,0.00,0.0,0.0,52,44,11.4,25.1
2010-05-10,0.00,0.0,0.0,61,41,8.1,17.9
2010-05-11,0.03,0.0,0.0,56,43,3.4,14.1
2010-05-12,0.43,0.0,0.0,48,44,6.9,13.0
2010-05-13,0.00,0.0,0.0,67,43,4.9,14.1
2010-05-14,0.04,0.0,0.0,80,55,6.5,16.1
2010-05-15,0.00,0.0,0.0,73,60,7.4,17.0
2010-05-16,0.00,0.0,0.0,72,54,4.3,14.1
2010-05-17,0.00,0.0,0.0,74,55,2.9,10.1
2010-05-18,1.09,0.0,0.0,62,50,8.9,21.0
2010-05-19,0.00,0.0,0.0,64,50,3.8,12.1
2010-05-20,0.00,0.0,0.0,79,55,2.9,8.9
2010-05-21,0.00,0.0,0.0,85,61,4.9,10.1
2010-05-22,0.00,0.0,0.0,74,57,6.3,12.1
2010-05-23,0.00,0.0,0.0,71,58,8.1,15.0
2010-05-24,0.03,0.0,0.0,73,60,5.1,15.0
2010-05-25,0.00,0.0,0.0,82,61,3.4,10.1
2010-05-26,0.00,0.0,0.0,92,65,4.5,8.9
2010-05-27,0.06,0.0,0.0,83,55,5.8,17.9
2010-05-28,0.00,0.0,0.0,70,56,2.9,8.9
2010-05-29,0.00,0.0,0.0,77,61,5.6,13.0
2010-05-30,0.00,0.0,0.0,84,67,5.8,13.0
2010-05-31,0.00,0.0,0.0,86,69,3.8,15.0
2010-06-01,0.00,0.0,0.0,85,66,4.5,19.9
2010-06-02,0.00,0.0,0.0,87,67,3.4,12.1
2010-06-03,0.00,0.0,0.0,87,67,4.7,14.1
2010-06-04,0.00,0.0,0.0,88,72,3.8,12.1
2010-06-05,0.00,0.0,0.0,88,76,7.4,16.1
2010-06-06,0.02,0.0,0.0,89,61,8.5,21.0
2010-06-07,0.00,0.0,0.0,75,57,6.9,15.0
2010-06-08,0.00,0.0,0.0,75,58,5.1,16.1
2010-06-09,0.89,0.0,0.0,68,57,4.3,13.0
2010-06-10,0.25,0.0,0.0,74,58,3.6,10.1
2010-06-11,0.00,0.0,0.0,71,58,4.3,12.1
2010-06-12,0.00,0.0,0.0,79,61,4.7,12.1
2010-06-13,0.30,0.0,0.0,78,65,6.3,12.1
2010-06-14,0.01,0.0,0.0,79,64,2.5,8.1
2010-06-15,0.00,0.0,0.0,81,64,5.4,13.0
2010-06-16,0.00,0.0,0.0,75,64,4.9,13.0
2010-06-17,0.45,0.0,0.0,74,65,7.2,17.0
2010-06-18,0.00,0.0,0.0,86,60,3.4,8.9
2010-06-19,0.00,0.0,0.0,81,64,4.9,13.0
2010-06-20,0.00,0.0,0.0,89,71,3.8,14.1
2010-06-21,0.00,0.0,0.0,87,71,3.8,14.1
2010-06-22,0.27,0.0,0.0,87,71,3.8,13.0
2010-06-23,0.00,0.0,0.0,89,71,6.0,15.0
2010-06-24,0.00,0.0,0.0,92,76,6.5,17.9
2010-06-25,0.00,0.0,0.0,87,71,4.7,10.1
2010-06-26,0.00,0.0,0.0,89,71,3.6,12.1
2010-06-27,0.00,0.0,0.0,91,71,3.8,12.1
2010-06-28,0.01,0.0,0.0,93,76,6.9,16.1
2010-06-29,0.00,0.0,0.0,91,70,6.5,15.0
2010-06-30,0.00,0.0,0.0,79,62,5.8,14.1
2010-07-01,0.00,0.0,0.0,77,62,6.0,14.1
2010-07-02,0.00,0.0,0.0,82,61,4.9,14.1
2010-07-03,0.00,0.0,0.0,89,65,3.4,10.1
2010-07-04,0.00,0.0,0.0,96,73,5.4,12.1
2010-07-05,0.00,0.0,0.0,99,76,3.1,8.9
2010-07-06,0.00,0.0,0.0,103,81,3.4,12.1
2010-07-07,0.00,0.0,0.0,100,80,4.7,14.1
2010-07-08,0.00,0.0,0.0,89,77,3.6,13.0
2010-07-09,0.02,0.0,0.0,90,75,5.6,13.0
2010-07-10,0.00,0.0,0.0,83,73,3.8,12.1
2010-07-11,0.00,0.0,0.0,94,71,3.6,12.1
2010-07-12,0.00,0.0,0.0,94,73,4.5,15.0
2010-07-13,0.84,0.0,0.0,83,73,4.9,13.0
2010-07-14,0.45,0.0,0.0,79,73,4.3,16.1
2010-07-15,0.00,0.0,0.0,87,72,5.4,10.1
2010-07-16,0.00,0.0,0.0,93,74,4.9,14.1
2010-07-17,0.00,0.0,0.0,94,76,5.4,15.0
2010-07-18,0.00,0.0,0.0,94,78,5.6,14.1
2010-07-19,0.15,0.0,0.0,92,72,3.6,15.0
2010-07-20,0.00,0.0,0.0,89,74,3.6,10.1
2010-07-21,0.00,0.0,0.0,93,76,4.0,14.1
2010-07-22,0.00,0.0,0.0,90,74,6.7,17.0
2010-07-23,0.70,0.0,0.0,87,73,1.6,17.9
2010-07-24,0.00,0.0,0.0,97,80,5.4,13.0
2010-07-25,0.35,0.0,0.0,93,70,5.6,10.1
2010-07-26,0.00,0.0,0.0,87,68,6.5,15.0
2010-07-27,0.00,0.0,0.0,91,70,4.3,10.1
2010-07-28,0.00,0.0,0.0,89,74,6.5,13.0
2010-07-29,0.09,0.0,0.0,89,74,5.8,14.1
2010-07-30,0.00,0.0,0.0,85,66,4.9,12.1
2010-07-31,0.00,0.0,0.0,85,66,4.9,10.1
2010-08-01,0.00,0.0,0.0,80,70,3.4,10.1
2010-08-02,0.00,0.0,0.0,85,69,4.9,14.1
2010-08-03,0.00,0.0,0.0,86,72,6.9,14.1
2010-08-04,0.00,0.0,0.0,91,75,5.4,12.1
2010-08-05,0.02,0.0,0.0,95,77,6.7,15.0
2010-08-06,0.00,0.0,0.0,90,70,4.9,14.1
2010-08-07,0.00,0.0,0.0,87,68,3.6,10.1
2010-08-08,0.00,0.0,0.0,89,73,6.7,13.0
2010-08-09,0.00,0.0,0.0,94,74,5.8,13.0
2010-08-10,0.00,0.0,0.0,92,78,3.4,13.0
2010-08-11,0.00,0.0,0.0,93,76,5.1,13.0
2010-08-12,0.09,0.0,0.0,76,68,5.8,12.1
2010-08-13,0.00,0.0,0.0,82,68,7.4,15.0
2010-08-14,0.00,0.0,0.0,82,65,5.4,13.0
2010-08-15,0.16,0.0,0.0,77,67,4.7,12.1
2010-08-16,0.11,0.0,0.0,86,69,4.0,12.1
2010-08-17,0.00,0.0,0.0,91,74,3.1,10.1
2010-08-18,0.00,0.0,0.0,86,72,4.5,13.0
2010-08-19,0.00,0.0,0.0,91,68,2.5,8.9
2010-08-20,0.00,0.0,0.0,90,73,5.6,15.0
2010-08-21,0.00,0.0,0.0,85,66,5.1,13.0
2010-08-22,1.69,0.0,0.0,80,69,6.5,16.1
2010-08-23,1.05,0.0,0.0,70,65,8.1,19.9
2010-08-24,0.02,0.0,0.0,70,64,9.8,17.9
2010-08-25,1.00,0.0,0.0,69,64,3.6,12.1
2010-08-26,0.00,0.0,0.0,82,65,5.6,14.1
2010-08-27,0.00,0.0,0.0,79,61,4.0,8.9
2010-08-28,0.00,0.0,0.0,83,62,3.6,12.1
2010-08-29,0.00,0.0,0.0,94,67,3.4,10.1
2010-08-30,0.00,0.0,0.0,92,72,3.6,12.1
2010-08-31,0.00,0.0,0.0,96,76,3.6,10.1
2010-09-01,0.00,0.0,0.0,96,76,3.1,10.1
2010-09-02,0.00,0.0,0.0,94,78,6.0,12.1
2010-09-03,0.00,0.0,0.0,85,75,6.0,17.9
2010-09-04,0.00,0.0,0.0,81,64,10.5,19.9
2010-09-05,0.00,0.0,0.0,78,61,5.1,14.1
2010-09-06,0.00,0.0,0.0,80,60,4.3,12.1
2010-09-07,0.00,0.0,0.0,89,68,6.3,13.0
2010-09-08,0.00,0.0,0.0,90,66,8.3,17.0
2010-09-09,0.00,0.0,0.0,70,61,6.9,15.0
2010-09-10,0.00,0.0,0.0,74,61,5.6,13.0
2010-09-11,0.00,0.0,0.0,79,59,5.4,13.0
2010-09-12,0.15,0.0,0.0,67,59,6.3,14.1
2010-09-13,0.13,0.0,0.0,77,59,3.4,8.9
2010-09-14,0.00,0.0,0.0,76,60,4.9,16.1
2010-09-15,0.00,0.0,0.0,72,57,5.8,15.0
2010-09-16,0.46,0.0,0.0,72,57,5.4,15.0
2010-09-17,0.05,0.0,0.0,71,59,4.5,13.0
2010-09-18,0.00,0.0,0.0,70,58,3.4,8.9
2010-09-19,0.00,0.0,0.0,81,61,2.7,8.9
2010-09-20,0.00,0.0,0.0,74,59,6.7,15.0
2010-09-21,0.00,0.0,0.0,74,54,4.9,15.0
2010-09-22,0.12,0.0,0.0,87,64,5.8,19.9
2010-09-23,0.00,0.0,0.0,81,66,4.9,13.0
2010-09-24,0.00,0.0,0.0,85,67,3.6,13.0
2010-09-25,0.00,0.0,0.0,89,67,7.2,15.0
2010-09-26,0.00,0.0,0.0,72,63,8.5,19.9
2010-09-27,1.33,0.0,0.0,72,61,1.3,17.0
2010-09-28,0.33,0.0,0.0,73,70,NA,13.0
2010-09-29,0.00,0.0,0.0,78,63,4.3,8.9
2010-09-30,1.10,0.0,0.0,75,69,NA,17.9
2010-10-01,2.46,0.0,0.0,74,59,NA,15.0
2010-10-02,0.00,0.0,0.0,66,52,4.3,14.1
2010-10-03,0.03,0.0,0.0,64,50,11.4,19.9
2010-10-04,0.34,0.0,0.0,55,52,9.8,19.9
2010-10-05,0.00,0.0,0.0,61,53,7.8,16.1
2010-10-06,0.00,0.0,0.0,64,54,5.6,13.0
2010-10-07,0.00,0.0,0.0,71,53,7.6,17.0
2010-10-08,0.00,0.0,0.0,73,54,6.3,13.0
2010-10-09,0.00,0.0,0.0,72,54,5.6,15.0
2010-10-10,0.00,0.0,0.0,69,46,4.0,14.1
2010-10-11,1.13,0.0,0.0,75,57,2.2,17.9
2010-10-12,0.09,0.0,0.0,69,54,3.8,10.1
2010-10-13,0.00,0.0,0.0,64,48,4.5,12.1
2010-10-14,0.61,0.0,0.0,63,50,3.4,12.1
2010-10-15,0.02,0.0,0.0,57,49,11.4,21.0
2010-10-16,0.00,0.0,0.0,58,50,10.5,21.9
2010-10-17,0.00,0.0,0.0,69,48,5.1,15.0
2010-10-18,0.00,0.0,0.0,60,50,5.8,14.1
2010-10-19,0.03,0.0,0.0,59,47,2.7,8.9
2010-10-20,0.00,0.0,0.0,59,47,3.6,12.1
2010-10-21,0.01,0.0,0.0,62,49,7.4,17.0
2010-10-22,0.00,0.0,0.0,53,46,7.6,17.9
2010-10-23,0.00,0.0,0.0,64,44,5.1,13.0
2010-10-24,0.00,0.0,0.0,68,53,3.4,6.9
2010-10-25,0.00,0.0,0.0,74,54,4.7,15.0
2010-10-26,0.00,0.0,0.0,72,63,6.3,12.1
2010-10-27,0.19,0.0,0.0,75,65,5.8,13.0
2010-10-28,0.00,0.0,0.0,74,56,6.9,15.0
2010-10-29,0.00,0.0,0.0,57,47,9.6,17.9
2010-10-30,0.00,0.0,0.0,57,42,7.4,16.1
2010-10-31,0.00,0.0,0.0,58,42,8.5,17.0
2010-11-01,0.00,0.0,0.0,49,37,5.8,12.1
2010-11-02,0.00,0.0,0.0,50,36,3.1,10.1
2010-11-03,0.00,0.0,0.0,54,41,3.8,13.0
2010-11-04,1.09,0.0,0.0,51,47,6.7,17.0
2010-11-05,0.05,0.0,0.0,52,45,5.4,12.1
2010-11-06,0.00,0.0,0.0,51,40,5.4,13.0
2010-11-07,0.00,0.0,0.0,51,36,6.9,16.1
2010-11-08,0.04,0.0,0.0,45,40,10.3,21.0
2010-11-09,0.00,0.0,0.0,54,41,8.1,17.0
2010-11-10,0.00,0.0,0.0,56,46,7.6,15.0
2010-11-11,0.00,0.0,0.0,56,42,6.7,17.9
2010-11-12,0.00,0.0,0.0,62,45,5.8,13.0
2010-11-13,0.00,0.0,0.0,64,46,3.1,8.1
2010-11-14,0.00,0.0,0.0,61,46,3.6,12.1
2010-11-15,0.00,0.0,0.0,57,50,5.6,12.1
2010-11-16,0.45,0.0,0.0,59,52,6.7,17.0
2010-11-17,0.21,0.0,0.0,60,51,10.7,23.0
2010-11-18,0.00,0.0,0.0,55,45,7.2,14.1
2010-11-19,0.00,0.0,0.0,48,40,5.8,15.0
2010-11-20,0.00,0.0,0.0,55,41,7.6,17.0
2010-11-21,0.00,0.0,0.0,48,39,6.0,13.0
2010-11-22,0.00,0.0,0.0,65,45,6.0,15.0
2010-11-23,0.00,0.0,0.0,61,50,6.9,17.9
2010-11-24,0.00,0.0,0.0,50,41,9.6,19.9
2010-11-25,0.06,0.0,0.0,46,39,3.6,13.0
2010-11-26,0.16,0.0,0.0,53,38,6.9,19.9
2010-11-27,0.00,0.0,0.0,42,34,9.6,23.0
2010-11-28,0.00,0.0,0.0,47,34,4.5,15.0
2010-11-29,0.00,0.0,0.0,48,35,2.7,10.1
2010-11-30,0.09,0.0,0.0,57,44,7.2,15.0
2010-12-01,1.20,0.0,0.0,60,40,11.4,23.0
2010-12-02,0.00,0.0,0.0,42,34,7.4,17.9
2010-12-03,0.00,0.0,0.0,40,33,6.0,12.1
2010-12-04,0.00,0.0,0.0,40,32,8.3,17.0
2010-12-05,0.00,0.0,0.0,35,30,9.8,19.9
2010-12-06,0.00,0.0,0.0,35,30,10.7,21.0
2010-12-07,0.00,0.0,0.0,36,30,10.1,19.9
2010-12-08,0.00,0.0,0.0,34,27,9.6,19.9
2010-12-09,0.00,0.0,0.0,30,23,8.1,17.9
2010-12-10,0.00,0.0,0.0,38,22,4.5,10.1
2010-12-11,0.00,0.0,0.0,46,34,4.3,12.1
2010-12-12,1.38,0.0,0.0,56,40,7.4,21.0
2010-12-13,0.04,0.0,0.0,49,21,10.1,21.0
2010-12-14,0.01,0.0,0.1,23,19,11.0,17.9
2010-12-15,0.00,0.0,0.0,27,20,10.1,21.0
2010-12-16,0.00,0.0,0.0,30,23,6.3,15.0
2010-12-17,0.00,0.0,0.0,36,23,6.7,14.1
2010-12-18,0.00,0.0,0.0,36,28,3.6,12.1
2010-12-19,0.00,0.0,0.0,37,30,4.9,12.1
2010-12-20,0.00,0.0,0.0,37,25,8.7,19.9
2010-12-21,0.00,0.0,0.0,38,28,9.6,17.0
2010-12-22,0.00,0.0,0.0,38,28,9.4,17.0
2010-12-23,0.00,0.0,0.0,35,30,12.1,21.9
2010-12-24,0.00,0.0,0.0,40,29,7.4,16.1
2010-12-25,0.00,0.0,0.0,32,25,3.8,12.1
2010-12-26,1.09,0.0,12.2,30,21,10.5,23.0
2010-12-27,0.52,20.0,7.8,28,20,17.0,30.0
2010-12-28,0.00,18.0,0.0,38,24,9.2,21.9
2010-12-29,0.00,16.0,0.0,37,31,7.8,16.1
2010-12-30,0.00,14.0,0.0,40,28,4.0,12.1
2010-12-31,0.00,13.0,0.0,45,36,6.0,13.0
2011-01-01,0.00,12.0,0.0,53,40,3.1,12.1
2011-01-02,0.01,9.0,0.0,52,35,5.1,19.9
2011-01-03,0.00,6.0,0.0,36,28,8.7,21.0
2011-01-04,0.00,5.0,0.0,40,30,6.3,13.0
2011-01-05,0.00,4.0,0.0,39,29,6.3,15.0
2011-01-06,0.00,2.0,0.0,33,26,2.7,8.9
2011-01-07,0.19,1.0,1.7,33,25,4.9,12.1
2011-01-08,0.00,3.0,0.0,31,23,4.0,12.1
2011-01-09,0.00,2.0,0.0,32,26,11.2,21.0
2011-01-10,0.00,2.0,0.0,35,24,8.7,17.9
2011-01-11,0.25,2.0,3.0,31,23,5.8,15.0
2011-01-12,0.61,9.0,6.1,31,24,11.4,21.0
2011-01-13,0.00,8.0,0.0,30,18,10.5,17.0
2011-01-14,0.00,7.0,0.0,30,18,5.8,10.1
2011-01-15,0.00,6.0,0.0,38,23,4.7,16.1
2011-01-16,0.00,5.0,0.0,37,26,8.1,17.0
2011-01-17,0.00,4.0,0.0,27,19,6.9,14.1
2011-01-18,1.27,5.0,1.0,41,24,9.8,21.9
2011-01-19,0.07,2.0,0.0,41,35,5.6,14.1
2011-01-20,0.00,1.0,0.0,35,30,6.7,14.1
2011-01-21,0.41,6.0,4.2,32,18,8.9,21.0
2011-01-22,0.00,6.0,0.0,24,13,5.8,14.1
2011-01-23,0.00,6.0,0.0,24,11,9.6,19.9
2011-01-24,0.00,6.0,0.0,24,6,5.8,14.1
2011-01-25,0.05,6.0,1.0,37,24,3.8,14.1
2011-01-26,1.29,4.0,12.3,35,30,9.4,21.9
2011-01-27,0.77,23.0,6.7,36,29,3.4,14.1
2011-01-28,0.00,20.0,0.0,34,28,3.6,10.1
2011-01-29,0.01,19.0,0.0,36,29,4.3,12.1
2011-01-30,0.00,18.0,0.0,39,27,5.6,15.0
2011-01-31,0.00,17.0,0.0,31,22,5.8,12.1
2011-02-01,0.17,18.0,1.1,30,25,8.9,16.1
2011-02-02,0.70,17.0,0.5,38,27,6.5,21.9
2011-02-03,0.00,16.0,0.0,34,24,8.9,19.9
2011-02-04,0.00,16.0,0.0,34,23,6.0,16.1
2011-02-05,0.21,15.0,0.0,43,31,5.6,19.9
2011-02-06,0.00,15.0,0.0,45,37,6.9,21.9
2011-02-07,0.13,13.0,0.0,45,36,4.7,13.0
2011-02-08,0.11,11.0,0.0,41,18,12.3,23.0
2011-02-09,0.00,10.0,0.0,29,15,8.1,16.1
2011-02-10,0.00,10.0,0.0,29,22,7.8,16.1
2011-02-11,0.00,8.0,0.0,37,19,6.0,15.0
2011-02-12,0.00,8.0,0.0,40,30,8.5,19.9
2011-02-13,0.00,8.0,0.0,46,28,7.8,17.0
2011-02-14,0.00,7.0,0.0,58,37,13.2,31.1
2011-02-15,0.00,5.0,0.0,37,25,11.6,28.0
2011-02-16,0.00,4.0,0.0,48,26,4.7,16.1
2011-02-17,0.00,2.0,0.0,63,46,4.3,13.0
2011-02-18,0.00,0.0,0.0,67,46,7.2,23.0
2011-02-19,0.00,0.0,0.0,54,23,15.9,31.1
2011-02-20,0.00,0.0,0.0,40,21,8.7,21.9
2011-02-21,0.34,3.0,3.2,37,24,8.3,17.9
2011-02-22,0.00,3.0,0.0,36,16,7.2,17.9
2011-02-23,0.00,2.0,0.0,40,21,3.6,10.1
2011-02-24,0.05,0.0,0.0,44,30,4.0,12.1
2011-02-25,1.32,0.0,0.0,57,34,NA,21.0
2011-02-26,0.00,0.0,0.0,43,31,NA,13.0
2011-02-27,0.00,0.0,0.0,50,38,6.5,16.1
2011-02-28,0.44,0.0,0.0,60,40,9.6,19.9
2011-03-01,0.00,0.0,0.0,46,33,6.7,16.1
2011-03-02,0.00,0.0,0.0,53,25,11.0,21.0
2011-03-03,0.00,0.0,0.0,33,20,5.6,15.0
2011-03-04,0.00,0.0,0.0,41,27,7.8,15.0
2011-03-05,0.01,0.0,0.0,61,41,8.9,17.9
2011-03-06,2.02,0.0,0.0,54,50,8.5,17.9
2011-03-07,0.08,0.0,0.0,53,34,10.3,21.0
2011-03-08,0.00,0.0,0.0,48,29,4.7,13.0
2011-03-09,0.00,0.0,0.0,45,34,10.7,19.9
2011-03-10,1.07,0.0,0.0,53,38,10.7,23.0
2011-03-11,0.91,0.0,0.0,55,40,8.5,23.0
2011-03-12,0.00,0.0,0.0,56,38,8.3,17.0
2011-03-13,0.00,0.0,0.0,53,41,9.4,21.0
2011-03-14,0.00,0.0,0.0,45,37,5.1,12.1
2011-03-15,0.00,0.0,0.0,47,34,5.1,14.1
2011-03-16,0.56,0.0,0.0,57,38,2.9,17.0
2011-03-17,0.00,0.0,0.0,65,44,5.6,14.1
2011-03-18,0.00,0.0,0.0,77,51,8.1,21.9
2011-03-19,0.00,0.0,0.0,59,38,8.7,17.9
2011-03-20,0.00,0.0,0.0,51,34,6.5,14.1
2011-03-21,0.44,0.0,0.0,45,36,4.9,15.0
2011-03-22,0.00,0.0,0.0,50,40,8.5,16.1
2011-03-23,0.87,0.0,0.0,40,32,6.7,17.0
2011-03-24,0.09,1.0,1.0,44,30,6.5,15.0
2011-03-25,0.00,0.0,0.0,42,28,6.9,16.1
2011-03-26,0.00,0.0,0.0,40,26,8.9,16.1
2011-03-27,0.00,0.0,0.0,45,28,8.5,17.0
2011-03-28,0.00,0.0,0.0,45,26,9.4,17.0
2011-03-29,0.00,0.0,0.0,49,31,7.8,16.1
2011-03-30,0.01,0.0,0.0,53,36,4.5,15.0
2011-03-31,0.13,0.0,0.0,43,37,10.7,21.0
2011-04-01,0.18,0.0,0.0,44,35,7.6,17.0
2011-04-02,0.00,0.0,0.0,55,38,10.3,17.9
2011-04-03,0.00,0.0,0.0,58,42,8.1,17.0
2011-04-04,0.06,0.0,0.0,63,43,6.7,17.0
2011-04-05,0.16,0.0,0.0,67,41,10.5,21.0
2011-04-06,0.09,0.0,0.0,55,38,6.7,17.9
2011-04-07,0.02,0.0,0.0,52,42,6.5,16.1
2011-04-08,0.00,0.0,0.0,49,42,4.5,13.0
2011-04-09,0.00,0.0,0.0,58,40,4.9,12.1
2011-04-10,0.00,0.0,0.0,56,46,4.0,13.0
2011-04-11,0.00,0.0,0.0,81,50,6.9,14.1
2011-04-12,1.09,0.0,0.0,72,45,10.7,25.9
2011-04-13,0.38,0.0,0.0,50,43,11.9,32.0
2011-04-14,0.00,0.0,0.0,69,48,5.8,16.1
2011-04-15,0.00,0.0,0.0,56,41,9.6,21.9
2011-04-16,1.45,0.0,0.0,55,41,12.3,23.9
2011-04-17,0.33,0.0,0.0,61,50,9.4,21.9
2011-04-18,0.00,0.0,0.0,63,47,6.9,14.1
2011-04-19,0.03,0.0,0.0,53,47,6.3,16.1
2011-04-20,0.00,0.0,0.0,65,45,5.8,17.0
2011-04-21,0.00,0.0,0.0,63,43,10.3,19.9
2011-04-22,0.00,0.0,0.0,51,40,7.2,13.0
2011-04-23,0.75,0.0,0.0,61,43,5.6,14.1
2011-04-24,0.50,0.0,0.0,80,54,3.4,13.0
2011-04-25,0.00,0.0,0.0,75,56,5.4,12.1
2011-04-26,0.00,0.0,0.0,83,54,6.3,16.1
2011-04-27,0.00,0.0,0.0,75,61,6.9,15.0
2011-04-28,0.31,0.0,0.0,72,61,7.2,15.0
2011-04-29,0.00,0.0,0.0,69,54,6.5,16.1
2011-04-30,0.00,0.0,0.0,67,50,4.9,15.0
2011-05-01,0.00,0.0,0.0,69,50,5.4,13.0
2011-05-02,0.00,0.0,0.0,63,50,5.1,10.1
2011-05-03,0.00,0.0,0.0,75,55,6.7,14.1
2011-05-04,0.50,0.0,0.0,64,46,6.0,14.1
2011-05-05,0.00,0.0,0.0,65,46,8.5,17.9
2011-05-06,0.00,0.0,0.0,72,50,5.8,14.1
2011-05-07,0.00,0.0,0.0,72,55,5.8,17.0
2011-05-08,0.00,0.0,0.0,74,52,4.9,13.0
2011-05-09,0.00,0.0,0.0,71,54,7.2,17.9
2011-05-10,0.00,0.0,0.0,75,53,5.6,17.0
2011-05-11,0.00,0.0,0.0,71,52,5.8,16.1
2011-05-12,0.00,0.0,0.0,74,52,4.9,14.1
2011-05-13,0.00,0.0,0.0,67,52,3.1,10.1
2011-05-14,0.00,0.0,0.0,64,57,5.4,10.1
2011-05-15,0.89,0.0,0.0,69,58,4.3,10.1
2011-05-16,0.17,0.0,0.0,62,53,9.6,17.9
2011-05-17,0.67,0.0,0.0,60,52,12.8,23.0
2011-05-18,2.18,0.0,0.0,67,54,7.4,21.0
2011-05-19,0.00,0.0,0.0,75,60,4.3,10.1
2011-05-20,0.24,0.0,0.0,64,57,1.1,6.0
2011-05-21,0.07,0.0,0.0,78,55,3.1,14.1
2011-05-22,0.00,0.0,0.0,58,54,5.4,10.1
2011-05-23,0.10,0.0,0.0,67,55,5.4,12.1
2011-05-24,0.00,0.0,0.0,81,66,5.4,13.0
2011-05-25,0.00,0.0,0.0,84,65,3.6,10.1
2011-05-26,0.00,0.0,0.0,78,64,4.9,14.1
2011-05-27,0.00,0.0,0.0,83,65,5.1,8.9
2011-05-28,0.00,0.0,0.0,84,67,5.4,17.0
2011-05-29,0.00,0.0,0.0,82,67,5.1,12.1
2011-05-30,0.29,0.0,0.0,86,70,4.5,10.1
2011-05-31,0.00,0.0,0.0,89,69,4.7,10.1
2011-06-01,0.00,0.0,0.0,90,69,5.8,14.1
2011-06-02,0.00,0.0,0.0,80,62,8.5,19.9
2011-06-03,0.00,0.0,0.0,76,57,6.7,17.9
2011-06-04,0.00,0.0,0.0,75,59,4.9,14.1
2011-06-05,0.00,0.0,0.0,70,56,4.0,13.0
2011-06-06,0.00,0.0,0.0,81,60,4.0,12.1
2011-06-07,0.00,0.0,0.0,87,66,5.1,14.1
2011-06-08,0.00,0.0,0.0,94,73,3.8,8.9
2011-06-09,0.07,0.0,0.0,95,69,3.6,17.9
2011-06-10,0.00,0.0,0.0,87,70,4.7,12.1
2011-06-11,0.55,0.0,0.0,72,59,10.1,21.0
2011-06-12,0.05,0.0,0.0,74,58,5.8,15.0
2011-06-13,0.05,0.0,0.0,73,60,4.5,13.0
2011-06-14,0.05,0.0,0.0,72,58,4.7,15.0
2011-06-15,0.00,0.0,0.0,83,56,4.9,13.0
2011-06-16,0.00,0.0,0.0,84,62,4.5,8.9
2011-06-17,1.82,0.0,0.0,76,64,2.7,8.1
2011-06-18,0.00,0.0,0.0,83,64,1.8,8.9
2011-06-19,0.00,0.0,0.0,83,69,4.0,12.1
2011-06-20,0.00,0.0,0.0,81,67,3.4,8.9
2011-06-21,0.00,0.0,0.0,82,70,4.3,12.1
2011-06-22,0.27,0.0,0.0,80,71,3.1,13.0
2011-06-23,0.26,0.0,0.0,71,66,6.5,16.1
2011-06-24,0.03,0.0,0.0,70,65,5.4,12.1
2011-06-25,0.00,0.0,0.0,80,64,4.0,10.1
2011-06-26,0.00,0.0,0.0,79,66,4.3,10.1
2011-06-27,0.00,0.0,0.0,82,66,2.2,8.9
2011-06-28,0.00,0.0,0.0,83,72,2.5,10.1
2011-06-29,0.10,0.0,0.0,82,69,3.8,14.1
2011-06-30,0.00,0.0,0.0,82,65,4.9,12.1
2011-07-01,0.00,0.0,0.0,83,63,3.6,12.1
2011-07-02,0.00,0.0,0.0,86,68,3.4,10.1
2011-07-03,0.84,0.0,0.0,74,69,3.4,14.1
2011-07-04,0.00,0.0,0.0,86,70,2.5,13.0
2011-07-05,0.00,0.0,0.0,87,70,4.0,12.1
2011-07-06,0.00,0.0,0.0,89,73,4.3,13.0
2011-07-07,0.00,0.0,0.0,92,74,3.8,10.1
2011-07-08,0.40,0.0,0.0,85,68,3.4,13.0
2011-07-09,0.00,0.0,0.0,88,67,4.5,13.0
